teamId,name,leagueId,sportId,leagueTypeId,players,region,d1Start,d1End,d2Start,d2End,d3Start,d3End,d4Start,d4End,d5Start,d5End,d6Start,d6End,d7Start,d7End
525,Jacobborough Raptors,21,6,2,10,South,4.0,8.5,8.5,19.5,6.0,10.5,2.5,12.0,17.5,18.0,8.5,14.0,8.5,14.0
526,South Claire Bears,21,6,2,10,South,11.5,17.0,8.0,18.5,7.5,10.0,21.0,23.0,9.0,11.5,17.0,19.0,1.0,22.5
527,Kempberg Chargers,21,6,2,10,South,11.0,11.5,7.5,16.0,4.0,6.0,0.0,10.5,19.5,20.5,14.5,22.5,0.0,8.5
528,Carlosfort Bobcats,21,6,2,10,East,13.0,20.5,0.0,13.5,5.5,10.0,7.5,20.5,3.0,5.0,14.0,18.5,1.0,1.5
529,Scottbury Hawks,21,6,2,10,East,0.0,11.5,5.0,7.5,8.0,23.0,2.0,7.0,0.5,19.0,1.5,6.5,20.0,20.0
530,East Erica Hawks,21,6,2,10,North,11.5,23.0,0.0,19.0,16.0,20.0,4.5,20.0,0.5,14.0,4.0,11.0,5.0,21.0
531,Port Meghanshire Dolphins,21,6,2,10,East,6.0,12.0,17.5,22.0,14.5,16.0,8.0,22.5,0.5,1.5,11.5,12.0,4.0,10.5
532,Smithfurt Bucaneers,21,6,2,10,South,12.5,22.5,16.5,22.0,20.0,22.0,13.5,18.5,15.0,18.5,6.0,19.0,9.0,12.0
533,Fisherburgh Westerners,20,6,1,10,East,1.5,13.5,8.5,21.0,13.5,17.0,10.5,22.5,4.5,18.5,8.5,19.5,12.0,21.5
534,Annaland Bulls,20,6,1,67,East,14.0,19.5,1.5,16.0,0.5,6.5,9.0,16.0,9.0,16.0,18.5,20.5,2.0,19.5
535,South Shellyshire Rappers,20,6,1,68,East,1.5,10.5,3.0,16.0,10.5,18.5,2.5,14.5,4.0,14.0,9.5,16.5,1.5,18.5
536,Adamchester Jacks,20,6,1,46,North,9.0,15.5,12.5,23.0,6.0,13.5,1.5,22.5,17.5,18.0,19.0,22.5,4.5,4.5
537,West George Jacks,20,6,1,55,North,19.5,23.5,3.5,12.0,0.5,19.0,10.5,19.5,4.5,12.5,1.5,11.5,0.0,3.0
538,Christopherland Hawks,20,6,1,71,Central,6.5,13.5,11.0,23.5,4.0,17.0,19.0,19.5,6.0,14.5,1.0,4.0,6.0,20.5
539,Nicholschester Mavericks,20,6,1,54,Central,6.5,19.0,14.5,14.5,2.0,17.5,11.5,16.5,10.0,12.0,6.0,7.0,12.0,18.0
540,Port Beverly Sox,20,6,1,68,West,6.0,6.5,15.5,17.5,14.0,19.0,16.0,23.0,6.0,20.0,12.0,23.0,9.0,11.5
541,Bartonborough Mavericks,20,6,1,17,West,1.0,14.0,0.5,15.5,15.5,23.0,11.5,16.5,15.0,18.5,11.5,14.0,14.5,23.5
542,Melanieville Hornets,20,6,1,78,West,5.5,16.5,10.5,20.0,1.0,10.5,0.0,9.5,8.0,12.0,19.0,20.5,0.5,0.5
543,New Antonioshire Westerners,20,6,1,20,South,1.5,22.0,12.0,14.0,7.0,18.0,20.5,22.5,15.0,22.5,11.0,12.0,7.0,13.0
544,Berryville Jacks,20,6,1,52,North,5.0,22.0,8.0,20.0,4.0,8.0,0.0,3.5,2.0,16.0,9.5,10.5,1.0,10.5
545,South Jason Vikings,20,6,1,17,West,19.5,23.5,16.0,22.0,0.0,8.5,4.5,5.5,12.0,21.0,2.5,4.5,18.5,21.5
546,Monicafort Wolves,20,6,1,54,North,0.0,7.0,12.0,17.0,9.5,22.5,11.0,18.0,9.0,13.5,0.0,10.5,11.0,22.0
547,East Teresaburgh Chargers,20,6,1,20,East,8.5,9.0,2.5,6.0,12.0,14.5,9.0,9.5,12.5,14.0,10.5,21.5,13.5,18.5
548,South Larryview Dolphins,20,6,1,36,East,4.0,21.0,14.5,22.5,5.0,5.0,8.0,23.0,3.5,20.0,11.0,11.5,20.5,21.0
549,Lake Rodney Hornets,20,6,1,52,West,0.5,3.5,3.5,23.0,15.0,19.0,10.0,20.0,5.0,13.5,1.5,15.5,16.0,19.5
550,North Benjamin Hornets,20,6,1,51,South,7.5,8.5,4.0,6.5,8.0,23.0,6.5,19.0,17.5,18.5,1.5,9.5,1.0,4.0
551,West Erichaven Bobcats,20,6,1,72,East,18.0,23.5,17.0,20.0,14.5,19.0,14.5,18.0,3.5,19.5,21.5,22.5,16.0,23.0
552,Ronaldton Pirates,20,6,1,53,East,18.0,23.5,12.5,22.0,2.5,14.0,13.5,18.5,19.0,19.5,2.5,22.5,7.0,16.5
553,Port Anthonystad Dolphins,20,6,1,49,South,17.5,23.5,3.5,7.0,6.5,8.0,1.5,14.5,6.5,18.5,14.0,18.0,2.5,3.5
554,Jasontown Sox,20,6,1,60,Central,9.0,16.5,1.5,11.5,12.5,20.5,11.5,23.0,2.5,12.5,2.5,21.5,14.0,15.0
555,North Danielle Bears,20,6,1,64,Central,12.5,17.0,1.5,17.5,0.0,18.5,10.0,18.5,1.0,6.0,4.0,20.0,15.0,19.0
556,New Christinebury Robbers,20,6,1,66,Central,4.5,6.5,15.5,16.0,3.5,14.5,8.5,18.5,8.0,11.0,6.5,7.5,12.0,23.0
557,Meltonton Pirates,20,6,1,46,East,6.5,19.5,3.5,20.0,1.5,20.5,5.5,7.5,4.5,17.5,10.5,14.5,6.5,17.5
558,Vincentberg Raptors,20,6,1,48,North,14.5,17.5,1.5,10.5,5.0,11.5,2.5,13.0,12.5,14.5,0.0,1.0,14.0,22.5
559,Port Crystal Robbers,20,6,1,10,East,5.5,9.5,5.0,17.5,4.0,8.0,9.0,22.0,2.5,3.0,6.5,9.0,5.0,12.0
560,West Dakota Hornets,20,6,1,23,North,19.5,23.0,11.0,19.5,2.5,20.0,4.0,8.0,2.5,18.0,5.0,7.5,11.0,18.5
561,New Anthony Warriors,20,6,1,16,West,5.5,23.0,9.0,9.0,0.5,11.0,9.5,12.5,9.5,15.5,11.5,22.0,21.0,22.0
562,Wallacebury Americans,20,6,1,21,West,5.0,7.5,3.0,10.0,11.5,13.5,4.5,16.0,6.0,23.5,6.0,20.5,4.5,12.0
563,Websterchester Bears,20,6,1,27,West,1.5,2.0,17.5,21.0,0.0,16.0,0.5,20.5,2.0,23.5,18.0,23.5,7.5,10.0
564,Evelynport Eagles,20,6,1,62,Central,4.5,5.0,10.0,20.0,6.0,11.0,11.0,13.0,15.5,23.0,20.0,22.0,9.0,19.5
565,Port Kayla Vikings,20,6,1,65,North,11.0,23.5,8.0,17.5,1.0,18.5,16.5,17.5,9.0,21.0,8.5,23.0,8.0,11.5
566,Anthonychester Sabres,20,6,1,31,South,0.0,16.0,2.5,3.0,16.5,19.0,5.0,18.5,2.5,9.5,10.5,17.5,0.5,22.0
567,Piercemouth Wolves,20,6,1,45,East,7.5,20.0,9.5,17.5,7.5,10.0,16.0,21.5,5.0,17.5,21.0,21.5,0.5,8.0
568,Ruizshire Raptors,20,6,1,33,East,2.0,2.5,1.5,18.0,12.0,23.0,10.5,14.0,19.0,19.0,2.5,15.5,10.0,16.5
569,Michaeltown Robbers,20,6,1,68,Central,8.5,17.0,4.0,4.0,8.5,14.0,6.0,21.5,19.5,19.5,10.0,15.5,8.5,11.5
570,New Breanna Bobcats,20,6,1,32,North,2.5,10.0,3.0,17.0,14.0,17.5,18.0,18.0,7.0,16.5,5.5,23.5,18.0,18.5
571,Randallstad Rappers,20,6,1,77,North,5.0,16.0,8.0,16.5,6.5,19.0,10.0,21.5,12.5,19.0,6.5,12.5,12.5,21.5
572,Williamsmouth Celtics,20,6,1,53,East,2.5,16.5,0.0,11.0,17.5,19.0,11.5,18.0,0.5,5.5,3.5,15.0,17.0,18.5
573,North Gregory Hawks,20,6,1,49,North,7.0,8.5,5.0,19.5,6.5,18.5,11.5,16.0,2.0,12.0,6.0,11.5,8.5,19.5
574,West Julie Vikings,20,6,1,44,Central,4.0,8.5,1.5,5.5,8.0,15.5,1.0,4.5,12.0,16.0,6.5,19.5,12.0,18.5
575,Cherylhaven Grizzlies,20,6,1,26,East,4.5,15.0,15.0,21.5,4.5,5.5,5.5,16.0,4.0,8.5,12.5,20.0,9.0,10.5
576,Port Susanfort Bobcats,20,6,1,34,East,9.5,20.0,12.5,23.0,5.0,17.0,1.0,1.0,5.5,22.5,13.5,20.0,9.0,23.0
577,West Zacharymouth Wolves,20,6,1,77,North,9.0,18.5,2.0,15.5,2.0,10.0,19.0,23.0,0.5,18.5,1.5,3.0,13.0,20.0
578,New Phillip Hawks,20,6,1,25,Central,3.0,10.5,7.0,22.0,5.0,22.0,10.5,11.0,6.5,7.5,8.5,9.0,1.5,16.5
579,Hannahbury Hawks,20,6,1,33,East,2.5,17.0,6.5,19.5,13.0,18.0,0.5,13.5,12.0,21.0,8.0,14.5,13.0,18.5
580,Port Joannaland Robbers,20,6,1,20,South,8.0,18.0,11.0,20.5,11.5,16.0,11.0,11.5,6.5,15.5,5.0,17.5,3.0,14.0
581,South Tami Bobcats,20,6,1,72,Central,10.5,21.5,0.0,16.0,8.0,12.0,15.0,15.5,17.5,21.5,5.0,14.5,15.5,22.5
582,East Joshua Vikings,20,6,1,67,South,7.5,23.5,8.5,17.5,15.0,21.5,8.0,17.0,11.0,21.0,1.0,5.5,9.5,19.5
583,Melissaside Warriors,20,6,1,18,South,12.5,13.0,4.5,10.0,9.5,21.5,1.0,6.5,4.5,13.0,1.5,5.0,0.0,12.5
584,Carltown Bucaneers,20,6,1,75,South,10.0,22.0,3.5,19.5,17.0,17.0,4.0,9.5,16.0,20.0,4.5,8.0,12.5,16.5
585,Jorgeland Eagles,20,6,1,72,North,1.5,15.5,14.0,14.5,4.5,4.5,8.0,14.0,2.5,6.0,4.0,4.5,15.5,17.0
586,South Sarahaven Wolves,20,6,1,68,East,3.0,16.0,16.0,20.0,2.5,10.0,17.5,20.0,6.5,7.0,13.5,16.0,8.5,15.5
587,Kingport Bears,20,6,1,52,North,1.0,15.5,4.0,21.5,12.5,21.5,18.0,20.5,15.0,18.0,5.0,20.0,3.5,9.0
588,West Justin Grizzlies,20,6,1,15,Central,3.5,6.0,2.0,8.0,12.5,15.0,5.0,5.5,13.0,21.5,11.5,19.5,11.5,17.5
589,Victoriahaven Mavericks,20,6,1,27,North,10.0,14.0,5.5,11.5,3.0,19.0,1.0,23.0,11.0,12.5,6.0,8.0,3.0,9.5
590,Port Lauraburgh Hawks,20,6,1,69,South,7.5,20.5,16.0,22.5,15.5,15.5,8.0,15.5,3.0,8.0,11.0,11.0,11.0,18.5
591,Raymondchester Robbers,20,6,1,76,West,5.5,12.5,4.0,22.0,11.0,19.0,22.5,23.5,15.5,17.5,8.5,9.5,5.5,21.0
592,West Stephanieshire Westerners,20,6,1,71,South,17.0,20.0,5.0,19.0,6.0,8.5,2.5,15.5,6.0,14.5,6.5,17.0,11.5,22.5
593,North Leroyborough Rappers,20,6,1,10,North,7.0,21.0,14.5,16.0,9.5,14.0,14.5,16.5,12.0,12.0,15.5,16.0,8.0,13.5
594,Mcphersonberg Sox,20,6,1,23,East,2.5,5.0,2.5,22.0,17.0,22.5,0.0,0.5,5.5,18.0,7.0,22.0,4.0,20.0
595,Sabrinaside Chiefs,20,6,1,48,Central,1.5,4.5,17.0,21.5,12.0,14.5,4.5,10.0,5.0,8.0,7.0,12.0,6.5,9.0
596,Julieport Chiefs,20,6,1,44,East,3.5,18.5,5.5,19.5,6.0,14.0,7.0,10.5,3.0,18.0,18.5,21.0,1.0,2.5
597,Port Rogerville Bulls,20,6,1,42,Central,2.0,20.5,15.5,16.5,7.0,19.0,13.5,14.5,1.5,2.5,10.5,22.5,19.0,23.5
598,North Virginia Jacks,20,6,1,54,East,5.5,12.0,10.5,20.0,1.0,23.0,3.0,17.0,3.5,16.5,10.5,21.5,4.0,15.0
599,Ianshire Celtics,20,6,1,54,West,16.5,18.0,1.5,10.0,2.5,3.0,12.0,17.5,2.5,16.0,18.5,21.5,18.5,23.0
600,South Maryberg Westerners,20,6,1,18,East,4.5,5.0,17.5,20.5,0.0,19.0,11.5,19.0,0.0,20.0,1.0,12.5,14.0,15.0
601,New Nathan Eagles,25,7,3,10,East,4.0,17.5,1.5,11.0,14.0,22.0,4.5,18.5,6.0,9.5,5.0,9.0,1.5,6.0
602,South Dianahaven Hawks,25,7,3,10,North,4.0,18.5,8.0,17.5,19.0,21.5,22.5,23.0,4.0,19.0,5.5,12.5,1.0,6.0
603,Adamfurt Wildcats,25,7,3,10,East,6.0,23.5,1.0,16.0,1.5,10.5,13.0,18.5,4.0,9.5,3.5,17.5,5.0,10.5
604,Port Kimberlymouth Sox,25,7,3,10,East,15.0,21.0,16.5,19.5,15.0,22.0,10.0,11.0,4.0,19.5,11.0,20.0,1.5,4.5
605,Lake Sheila Wolves,25,7,3,10,West,17.5,20.0,9.5,23.0,6.0,14.5,17.5,20.0,9.5,19.0,13.0,16.5,16.0,22.0
606,East Emily Celtics,25,7,3,10,Central,7.0,12.5,2.5,7.0,11.0,22.5,4.0,12.5,0.0,12.5,10.0,16.5,16.5,19.5
607,Lake Patrickview Sabres,25,7,3,10,West,17.0,19.0,11.0,18.5,7.0,21.0,7.0,13.0,9.0,22.0,2.0,4.0,1.0,6.5
608,East Sarahchester Robbers,25,7,3,10,East,7.5,14.0,0.5,10.0,0.5,14.0,7.0,21.0,22.5,23.0,14.5,22.0,4.0,23.0
609,Yorkburgh Chiefs,25,7,3,10,West,12.5,23.0,16.5,22.5,12.0,23.0,1.0,18.0,0.5,10.0,7.5,12.5,2.5,13.0
610,Port Ashley Bobcats,25,7,3,10,South,13.0,14.5,9.5,22.0,3.5,10.0,10.5,23.5,11.5,13.0,11.0,19.0,6.5,16.5
611,North Evelynstad Jacks,25,7,3,10,South,16.5,22.5,7.5,21.5,2.0,10.5,2.5,6.0,13.0,13.0,6.0,20.0,0.0,6.0
612,West James Bucaneers,25,7,3,10,West,8.0,23.5,5.0,7.5,9.5,15.0,7.0,13.5,3.0,3.5,0.0,1.5,14.5,23.0
613,North Amber Robbers,25,7,3,10,North,17.0,22.0,1.0,8.5,19.5,20.5,0.5,0.5,12.0,19.5,18.0,23.5,2.0,2.5
614,South Carly Dolphins,25,7,3,10,Central,9.5,16.5,8.0,12.5,6.5,16.5,8.5,10.0,1.5,15.0,9.5,23.5,4.0,21.0
615,West Benjaminberg Americans,25,7,3,10,Central,13.5,13.5,4.0,18.0,3.0,3.0,2.5,5.0,11.5,22.0,3.0,16.0,13.0,20.5
616,New Susan Celtics,25,7,3,10,Central,15.0,21.0,10.0,12.5,15.0,22.0,4.0,15.5,7.0,16.0,0.0,21.0,14.0,23.5
617,Lake Joanneside Americans,24,7,2,10,East,3.0,22.0,1.0,3.5,3.5,14.0,15.5,21.5,0.5,2.0,6.0,14.5,8.5,14.0
618,East Jessicachester Robbers,24,7,2,10,South,19.0,21.5,6.5,18.5,14.0,16.5,0.5,14.5,0.5,20.5,14.0,18.5,10.0,14.5
619,New Caleb Pirates,24,7,2,10,South,0.5,5.5,15.0,18.5,4.0,7.5,12.0,19.0,10.5,20.0,11.5,12.0,1.0,10.0
620,Kellybury Bucaneers,24,7,2,10,South,11.5,16.0,6.0,20.5,1.5,8.0,22.0,22.5,21.0,23.5,0.0,21.0,12.5,22.0
621,West Christinachester Celtics,24,7,2,10,North,5.5,13.5,7.0,14.5,20.0,20.0,3.0,15.5,15.5,16.0,12.5,16.5,2.0,17.0
622,South Matthewstad Dolphins,24,7,2,10,North,14.0,16.5,5.5,13.5,13.5,13.5,8.5,14.5,2.0,6.0,20.5,22.5,2.0,8.0
623,West Brianshire Dolphins,24,7,2,10,West,14.0,20.5,8.5,19.5,5.0,15.5,16.0,17.0,5.5,7.0,8.0,14.5,8.0,21.0
624,North Jenniferbury Bobcats,24,7,2,10,North,4.0,21.5,3.5,7.5,2.0,13.5,5.5,13.5,12.0,15.0,7.0,23.5,19.0,23.5
625,Wilsonmouth Westerners,24,7,2,10,East,7.0,16.0,0.0,6.0,6.0,22.0,0.5,18.0,19.0,23.0,10.0,14.5,0.5,9.5
626,Sarahtown Eagles,24,7,2,10,East,5.5,6.5,9.5,23.0,14.0,18.5,13.0,14.0,15.0,21.5,11.0,14.0,16.5,18.0
627,Lake Kristine Mavericks,24,7,2,10,Central,2.5,14.5,17.0,23.0,4.0,23.5,14.0,21.0,10.5,21.5,6.0,10.5,5.5,11.5
628,Evansborough Sox,24,7,2,10,North,5.5,15.0,10.5,16.5,7.0,21.0,15.5,17.0,6.5,23.0,1.5,8.5,16.5,21.5
629,Lake Felicia Celtics,24,7,2,10,West,2.5,10.5,8.0,11.5,9.0,11.5,2.0,9.5,7.0,10.0,11.0,14.0,4.5,16.5
630,Nicholasfurt Sabres,24,7,2,10,West,5.0,17.5,20.5,23.5,13.5,20.5,17.0,23.5,13.0,20.5,2.0,19.5,6.0,22.5
631,Cunninghamton Sox,24,7,2,10,East,0.0,15.5,4.0,21.0,11.0,15.0,6.5,9.5,10.0,18.5,15.5,23.5,2.5,12.0
632,Julieburgh Eagles,24,7,2,10,Central,14.5,22.0,4.0,16.0,9.0,16.5,18.5,22.0,19.0,20.5,3.5,11.5,9.0,21.5
633,Littleburgh Commandos,23,7,1,29,East,8.5,20.0,1.0,6.5,0.5,18.5,6.0,16.5,5.0,16.0,4.5,10.0,18.0,18.0
634,East George Wolves,23,7,1,13,Central,3.0,4.5,9.5,14.0,14.0,18.0,5.5,17.5,10.0,11.0,4.5,10.5,1.0,14.0
635,New Lauraview Eagles,23,7,1,53,Central,7.5,12.5,5.5,16.0,7.5,22.0,6.0,16.5,11.5,21.0,1.0,12.0,15.0,16.5
636,New Emmaport Sox,23,7,1,46,Central,8.0,13.0,2.5,16.5,18.5,23.0,1.5,8.0,13.5,17.5,14.0,18.5,14.0,21.0
637,Ashleyville Warriors,23,7,1,31,South,11.5,14.5,2.0,23.0,1.5,19.0,13.5,14.5,9.5,12.0,5.0,22.5,16.5,23.5
638,North Lindsey Eagles,23,7,1,65,Central,4.5,16.0,12.0,19.0,13.5,20.5,20.0,20.5,3.0,4.0,15.5,21.5,10.0,12.0
639,Bethport Chiefs,23,7,1,62,West,14.0,17.5,1.5,7.0,3.0,21.0,8.5,20.5,10.0,22.0,1.0,5.5,3.0,23.5
640,New Joannmouth Vikings,23,7,1,38,Central,2.5,15.0,1.5,18.5,4.0,9.0,6.0,10.0,17.0,19.5,0.0,0.5,11.5,15.0
641,Kingport Dolphins,23,7,1,58,South,3.5,20.5,17.0,17.0,6.0,12.0,14.5,20.0,9.0,23.5,13.0,21.5,1.5,2.5
642,Staceystad Rappers,23,7,1,18,Central,0.0,18.5,2.5,18.5,7.0,8.5,3.5,6.5,3.0,3.5,7.0,20.5,18.5,18.5
643,Lake Trevor Hornets,23,7,1,59,West,21.0,21.0,3.5,4.5,15.5,16.5,12.5,20.0,4.0,7.0,13.0,22.5,3.5,22.5
644,Lake Xavier Bucaneers,23,7,1,44,Central,1.5,8.0,8.0,12.5,0.5,9.0,0.5,21.5,0.5,17.5,11.5,18.0,0.5,2.0
645,Lake Stevenfort Commandos,23,7,1,70,West,4.5,18.5,10.0,22.0,9.0,10.0,10.5,17.0,8.0,16.5,13.5,23.0,6.5,19.0
646,Cynthiafort Wildcats,23,7,1,56,South,9.0,19.0,1.0,21.0,6.0,13.0,0.5,5.5,16.0,23.0,5.0,14.0,14.5,16.0
647,Danielside Celtics,23,7,1,58,North,0.0,10.5,0.5,18.0,14.5,15.5,2.0,10.0,0.0,5.5,12.5,20.5,18.5,23.0
648,West Baileyland Chiefs,23,7,1,72,South,9.5,12.5,5.5,12.5,3.0,16.0,8.5,15.5,9.0,19.0,15.0,17.0,2.5,15.5
649,Joseside Bucaneers,23,7,1,55,North,3.0,16.5,1.5,15.0,14.0,18.5,13.5,14.5,12.5,15.5,3.0,20.5,12.0,20.0
650,West Stephen Commandos,23,7,1,50,South,17.0,21.5,2.0,4.0,13.5,15.0,9.5,18.0,3.0,9.0,10.0,21.5,1.0,12.5
651,East Laurie Bears,23,7,1,41,West,10.5,20.5,3.0,4.0,8.5,18.5,9.5,15.0,2.5,13.5,13.0,16.0,14.5,21.5
652,West Sydneytown Robbers,23,7,1,74,Central,3.0,13.5,7.0,20.5,12.0,12.5,10.0,13.0,13.0,23.0,12.5,19.5,6.0,21.5
653,South Holly Bulls,23,7,1,19,West,4.5,6.0,9.0,16.5,12.0,22.5,11.0,17.5,4.5,19.0,16.0,17.0,3.0,10.0
654,Lake Derekview Wildcats,23,7,1,65,North,5.0,16.5,12.5,16.5,10.0,23.0,12.5,14.5,10.5,20.5,10.5,17.0,0.0,7.5
655,Howardland Eagles,23,7,1,33,East,0.0,5.5,2.0,5.0,6.0,18.0,6.0,18.0,2.5,6.0,0.5,21.5,2.0,14.0
656,East Michael Sox,23,7,1,39,North,6.5,16.0,11.0,22.5,5.0,21.0,0.5,10.0,0.0,3.5,1.5,16.0,17.0,19.0
657,Lake Sarahbury Chiefs,23,7,1,37,Central,18.5,21.0,5.0,23.0,1.0,18.5,11.0,17.5,19.5,20.5,2.5,20.5,16.5,21.5
658,New Louis Sabres,23,7,1,69,Central,8.0,14.0,4.5,20.0,20.0,21.5,3.0,11.0,3.5,23.0,20.0,22.5,0.5,11.0
659,North Lauramouth Westerners,23,7,1,45,North,5.5,8.0,4.0,11.0,1.0,4.5,17.0,20.5,7.5,11.5,15.5,16.5,6.0,18.0
660,Wrightfort Westerners,23,7,1,53,South,15.0,16.0,15.0,20.0,1.0,21.0,6.0,16.0,1.0,12.5,8.0,21.5,6.0,12.5
661,Lake Austin Raptors,23,7,1,18,North,2.0,18.0,8.5,23.0,6.5,14.0,6.5,13.0,0.5,18.0,3.0,13.5,2.0,12.0
662,Ethanbury Wolves,23,7,1,42,North,1.0,3.0,13.5,14.0,3.5,10.0,7.5,13.5,10.0,13.0,16.5,16.5,3.5,16.0
663,West Jacob Vikings,23,7,1,49,Central,6.5,23.5,6.5,11.5,1.0,21.5,10.0,12.0,5.5,10.0,5.0,13.0,3.0,21.0
664,New Evelyn Eagles,23,7,1,10,West,5.5,12.5,10.5,21.5,12.5,18.0,9.5,15.5,10.0,16.5,4.5,10.0,5.5,12.0
665,Collinsmouth Warriors,23,7,1,12,West,12.5,21.0,2.5,20.5,8.5,11.0,0.5,15.5,3.0,21.0,0.5,20.5,4.0,14.5
666,New Meagan Raptors,23,7,1,46,East,4.0,18.0,10.5,19.5,12.0,23.0,9.5,20.5,5.5,12.0,3.0,18.5,10.5,16.5
667,New Rose Celtics,23,7,1,60,West,2.0,15.0,10.5,13.0,8.5,18.0,0.0,15.0,9.0,17.0,0.5,11.0,3.0,18.0
668,West Michaelchester Pirates,23,7,1,15,South,3.5,4.5,1.5,15.0,2.5,10.5,2.5,23.5,8.0,21.0,11.0,22.5,7.0,9.0
669,New Jaredstad Bobcats,23,7,1,14,South,6.0,9.5,2.5,21.5,19.0,19.5,1.5,13.5,16.5,19.5,4.0,5.5,16.5,23.5
670,Port Douglas Wolves,23,7,1,46,South,1.0,13.0,3.5,20.0,1.5,15.5,8.5,19.0,3.5,21.5,6.5,14.5,17.5,18.5
671,Davidchester Dolphins,23,7,1,43,South,16.0,19.0,1.0,2.5,22.0,22.0,1.5,7.5,0.0,19.0,12.5,21.5,0.0,9.0
672,West Jack Hawks,23,7,1,67,West,4.0,6.0,0.0,2.5,3.0,18.5,12.5,13.5,8.0,20.5,2.0,3.0,4.5,11.0
673,Deannaburgh Chiefs,23,7,1,69,West,12.0,14.5,22.0,23.0,5.0,20.0,12.0,18.5,11.0,12.0,9.0,11.5,7.5,17.0
674,North Matthewstad Warriors,23,7,1,29,North,7.5,9.5,0.5,10.0,6.5,17.5,6.0,14.5,1.5,7.5,3.0,9.0,9.5,17.5
675,South Ashleyton Chiefs,23,7,1,42,North,12.0,12.0,12.5,16.0,13.0,22.0,4.0,20.0,16.0,17.0,0.0,2.0,17.5,19.5
676,South Debbie Sox,23,7,1,78,West,2.0,21.0,2.5,4.5,5.0,22.0,11.5,22.0,15.0,19.5,2.0,23.0,8.5,16.5
677,North Casey Hornets,23,7,1,10,Central,8.0,20.5,0.5,5.0,7.5,18.5,10.0,18.5,1.0,13.5,3.5,23.0,7.5,16.5
678,Alvarezview Raptors,23,7,1,37,North,9.5,15.0,6.5,20.5,1.5,11.0,10.5,23.0,10.5,10.5,21.5,22.0,4.0,20.5
679,Rodgersside Americans,23,7,1,19,Central,0.0,16.5,1.0,15.0,0.5,14.5,4.5,5.5,16.5,21.5,16.5,22.5,7.5,18.5
680,Obrienfurt Bucaneers,23,7,1,60,East,8.0,23.5,21.0,22.0,4.5,21.0,19.0,21.5,1.0,21.5,18.0,19.0,19.0,20.0
681,New Lori Bulls,23,7,1,64,South,8.5,14.0,16.0,19.5,5.5,17.5,3.5,9.0,16.5,23.5,17.0,20.0,1.5,17.0
682,Lake William Rappers,23,7,1,38,West,6.0,19.0,0.0,23.0,5.0,13.0,5.0,19.5,5.0,11.0,3.0,17.5,7.0,17.0
683,Jefferyton Rappers,23,7,1,42,Central,5.0,7.5,7.5,19.5,13.5,14.0,5.0,13.0,3.0,16.0,4.5,21.0,12.5,19.0
684,Lake Jonathan Wolves,23,7,1,17,South,7.0,23.5,14.0,15.0,22.5,23.5,18.0,18.5,19.5,21.0,9.0,16.0,17.0,21.0
685,West Christinachester Rappers,23,7,1,62,North,14.5,14.5,2.0,18.5,5.5,23.5,1.5,14.5,6.5,17.0,1.5,2.5,12.0,18.5
686,Shelbyburgh Americans,23,7,1,42,West,7.0,16.0,20.0,21.5,2.5,7.0,6.5,22.0,3.0,3.5,4.5,7.5,6.5,16.5
687,North Michelleview Hawks,23,7,1,36,East,2.0,14.0,9.5,18.0,3.0,10.5,14.5,15.0,14.0,17.0,10.5,20.0,5.0,17.5
688,Sanchezberg Wildcats,23,7,1,64,Central,3.5,13.0,2.5,10.5,1.0,3.0,21.0,22.0,3.0,23.5,2.5,9.0,18.5,23.0
689,South Kevin Wildcats,23,7,1,12,East,4.5,23.0,14.0,20.0,0.0,8.5,1.5,10.5,5.5,8.0,9.0,11.5,3.5,16.5
690,East Randyberg Bears,23,7,1,65,Central,1.5,15.0,11.5,14.5,2.0,12.5,15.5,20.0,12.5,18.0,3.0,7.0,19.0,21.5
691,New Stevenburgh Wildcats,23,7,1,34,East,10.0,21.0,5.5,22.5,18.5,21.5,9.5,16.0,20.0,20.5,5.5,20.5,2.0,13.5
692,Mcdonaldfort Celtics,23,7,1,56,South,8.0,14.5,4.0,22.0,18.0,21.5,9.5,21.5,8.0,23.5,5.0,10.0,4.0,4.5
693,Port Jenniferburgh Mavericks,23,7,1,32,East,13.0,18.0,4.0,6.0,12.0,16.0,4.0,15.5,2.0,14.0,14.5,21.0,7.5,16.0
694,Autumnton Grizzlies,23,7,1,35,South,3.0,5.0,0.5,15.0,3.0,9.5,4.5,10.0,8.0,9.5,0.5,4.5,4.0,14.0
695,Port Sandra Eagles,23,7,1,51,Central,5.5,9.5,17.5,20.5,19.5,22.0,21.5,23.0,2.5,17.5,16.0,18.5,7.0,18.5
696,Kentfort Americans,23,7,1,39,East,9.5,21.5,3.5,7.0,15.0,22.5,5.5,6.5,13.0,19.0,7.5,13.5,9.5,12.0
697,Zhangfurt Dolphins,23,7,1,62,Central,7.0,10.0,10.0,21.5,3.5,6.0,5.0,17.0,9.0,9.5,5.0,11.0,2.0,15.5
698,Simpsonfurt Americans,23,7,1,62,Central,10.5,13.0,4.0,8.0,7.0,22.0,9.5,19.5,6.5,16.5,1.0,18.5,1.0,14.0
699,Brianshire Dolphins,23,7,1,45,South,7.0,8.5,7.0,15.5,1.0,19.5,16.5,23.0,2.5,16.5,5.0,6.0,7.5,22.5
